Año,Especie,ANP,Localidad,Altitud,Tipo_Vegt
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus hirsutus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus hirsutus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus hirsutus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira parvidens,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Lasiurus cinereus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Sturnira hondurensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Dermanura tolteca,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Dermanura tolteca,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus jamaicensis,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Lasiurus frantzii,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Eptesicus fuscus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Lasiurus frantzii,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Desmodus rotundus,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Dermanura tolteca,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Macrotus waterhousii,ANP La Primavera,Los Guayabos,850,Riparia y encino
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Leptonycteris yerbabuenae,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Dermanura phaeotis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Rhogeessa parvula,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Glossophaga mutica,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus jamaicensis,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Artibeus lituratus,ANP El Salado,Las Higueras,235,Vegetación secundaria
2002,Rhogeessa parvula,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Dermanura phaeotis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Glossophaga mutica,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus jamaicensis,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
2002,Artibeus lituratus,ANP El Salado,El Vivero,350,bosque tropical subcaducifolio
